27, 125, pa2-unknown-i-output1.txt
  102.76,   606.91,   467.25
  224.71,   353.24,   221.56
  227.48,   355.71,   345.83
  229.73,   358.51,   470.24
  222.69,   478.58,   218.66
  225.20,   480.49,   342.72
  227.70,   482.99,   467.65
  221.26,   602.96,   214.64
  224.00,   605.25,   340.02
  226.62,   608.83,   465.20
  350.00,   354.26,   218.97
  352.32,   357.11,   343.22
  354.39,   359.77,   467.96
  348.65,   479.79,   215.74
  350.43,   481.85,   340.07
  352.74,   484.75,   464.98
  347.03,   603.89,   212.57
  348.77,   607.50,   337.64
  350.79,   610.92,   462.89
  101.42,   351.49,   347.80
  102.33,   354.61,   472.90
  103.03,   358.80,   597.89
  100.51,   476.04,   344.45
  101.52,   479.35,   469.13
  101.84,   483.52,   594.42
  100.11,   600.99,   340.71
  101.38,   604.55,   465.59
  101.18,   609.08,   590.73
  226.43,   352.31,   347.15
  227.05,   355.54,   471.78
  227.61,   359.89,   597.39
  224.91,   477.11,   343.73
  225.48,   480.29,   468.53
  225.65,   484.70,   593.97
  224.06,   602.15,   340.29
  225.12,   605.93,   465.38
  225.45,   610.05,   590.49
  351.15,   353.04,   346.79
  351.37,   356.48,   471.33
  351.87,   360.45,   596.70
  350.42,   478.11,   342.71
  350.53,   481.32,   467.89
  350.72,   485.28,   593.56
  349.27,   603.59,   340.06
  349.43,   607.21,   464.75
  350.00,   610.92,   589.92
   99.55,   349.04,   474.43
   97.91,   347.29,   599.63
   95.92,   346.27,   725.01
  102.22,   474.09,   476.68
  100.05,   472.40,   602.00
   97.23,   471.11,   727.59
  105.04,   599.17,   478.94
  102.98,   597.72,   603.90
   99.80,   596.64,   728.76
  224.46,   346.85,   475.75
  222.50,   345.10,   601.04
  220.36,   343.99,   726.78
  226.28,   471.32,   477.87
  224.41,   470.05,   603.50
  222.07,   469.12,   729.28
  228.78,   596.91,   480.98
  227.37,   595.68,   605.57
  225.23,   594.07,   730.43
  348.82,   344.50,   477.32
  346.90,   342.63,   602.63
  344.93,   340.59,   728.27
  350.92,   469.11,   479.55
  349.42,   467.28,   605.48
  347.49,   466.04,   731.38
  353.33,   594.86,   482.38
  351.77,   592.72,   607.56
  350.20,   590.65,   732.51
  102.15,   351.60,   600.28
  104.42,   355.69,   725.81
  106.85,   359.45,   850.96
  102.24,   476.48,   597.37
  104.16,   480.49,   722.91
  106.54,   483.95,   847.67
  103.06,   602.12,   594.38
  104.69,   606.21,   718.76
  107.17,   608.96,   843.45
  226.82,   351.04,   597.44
  228.87,   355.32,   722.99
  231.38,   358.75,   848.74
  226.55,   475.84,   594.29
  228.84,   480.28,   720.30
  231.86,   483.95,   845.48
  227.50,   601.43,   591.47
  230.06,   605.10,   715.82
  232.56,   608.37,   840.28
  350.77,   350.13,   594.31
  353.30,   353.70,   720.00
  356.70,   357.03,   844.91
  351.43,   475.19,   591.52
  354.44,   478.92,   717.54
  357.65,   482.27,   842.57
  351.87,   600.85,   588.66
  355.12,   603.76,   713.49
  358.48,   606.68,   837.97
  100.11,   473.72,   101.12
  100.01,   473.74,   226.30
  101.25,   472.96,   351.01
  100.91,   598.61,   100.84
  100.77,   598.60,   225.52
  102.08,   597.94,   350.79
  101.72,   723.35,   100.14
  101.67,   723.08,   224.58
  103.09,   723.01,   350.26
  225.48,   473.46,   101.14
  225.29,   473.33,   226.14
  225.53,   472.18,   350.64
  226.27,   597.96,   100.47
  225.78,   597.83,   225.26
  226.35,   597.49,   350.65
  227.51,   721.91,   100.13
  226.55,   721.65,   223.98
  227.36,   722.58,   350.62
  350.99,   472.04,   101.15
  351.07,   472.27,   226.05
  350.70,   471.82,   350.14
  351.95,   596.90,   100.75
  351.46,   596.87,   225.72
  351.06,   596.96,   350.77
  352.36,   721.19,   100.55
  352.14,   721.13,   225.54
  351.45,   722.74,   351.44
  101.28,   474.48,   223.21
  102.68,   471.34,   347.89
  103.90,   468.51,   472.85
   98.26,   598.87,   225.06
   99.94,   595.95,   350.02
  101.36,   593.73,   475.34
   95.31,   723.24,   226.63
   97.42,   721.10,   352.19
   98.93,   719.45,   477.80
  226.42,   477.28,   222.91
  227.15,   474.02,   347.14
  227.74,   471.48,   471.95
  223.23,   601.94,   224.21
  224.25,   599.31,   349.44
  225.21,   596.91,   474.67
  220.34,   725.78,   225.48
  221.63,   724.50,   351.78
  223.58,   722.92,   477.85
  351.83,   480.14,   221.75
  352.21,   477.24,   346.12
  352.71,   474.88,   471.15
  348.77,   604.66,   224.10
  348.91,   602.68,   348.73
  349.44,   600.52,   473.90
  345.49,   728.72,   225.98
  345.97,   728.28,   352.16
  346.42,   726.91,   477.17
   98.91,   473.76,   351.54
  101.75,   475.41,   476.15
  103.65,   477.63,   601.75
   95.97,   598.77,   349.71
   99.17,   600.42,   474.66
  100.78,   603.36,   599.76
   93.18,   723.62,   347.65
   96.76,   726.28,   473.05
   98.43,   728.64,   597.71
  222.98,   476.78,   348.99
  225.43,   478.23,   473.66
  227.65,   480.95,   599.17
  220.10,   601.64,   347.20
  222.78,   603.95,   472.65
  225.32,   606.46,   597.25
  217.60,   726.93,   345.30
  221.18,   729.60,   471.48
  223.94,   732.21,   595.33
  348.32,   479.96,   345.97
  350.42,   481.31,   470.75
  352.82,   483.50,   596.55
  344.69,   605.24,   344.76
  347.22,   607.23,   469.77
  349.55,   609.19,   594.77
  341.45,   730.76,   343.83
  344.00,   733.63,   468.90
  346.72,   735.47,   592.84
  101.20,   475.59,   474.16
  102.59,   473.12,   599.13
  103.29,   470.84,   724.86
  102.16,   600.87,   477.30
  103.19,   598.33,   602.35
  103.63,   596.21,   727.10
  103.49,   726.80,   481.21
  104.52,   724.01,   605.43
  104.85,   721.67,   729.77
  225.21,   475.33,   472.21
  226.76,   472.75,   597.34
  228.26,   470.48,   723.31
  226.00,   600.83,   476.03
  227.77,   598.32,   600.79
  229.24,   595.57,   725.21
  228.08,   726.60,   479.82
  229.76,   723.91,   603.79
  230.67,   720.92,   726.67
  350.34,   474.81,   470.19
  351.90,   472.01,   595.86
  353.65,   469.48,   721.88
  350.26,   600.77,   474.12
  352.23,   597.71,   599.16
  354.56,   594.20,   724.56
  350.87,   727.36,   478.17
  352.98,   723.49,   602.32
  355.10,   719.08,   725.78
  100.73,   472.82,   600.49
   98.93,   472.65,   725.82
   97.56,   471.21,   850.79
  102.90,   598.48,   601.51
  100.87,   597.77,   726.59
   99.68,   596.50,   851.53
  105.60,   723.91,   602.87
  103.27,   723.16,   727.17
  102.65,   722.10,   852.89
  224.76,   471.17,   600.98
  223.74,   471.01,   727.22
  222.81,   469.98,   852.53
  227.40,   596.44,   602.59
  226.13,   596.07,   726.98
  224.51,   594.51,   851.96
  230.65,   722.42,   603.61
  228.95,   721.22,   726.68
  227.62,   719.99,   851.47
  349.93,   468.83,   602.35
  349.24,   468.45,   728.07
  348.55,   467.27,   852.77
  351.90,   594.41,   603.55
  351.28,   593.04,   728.68
  350.67,   592.00,   853.18
  353.93,   720.48,   604.88
  353.31,   717.88,   728.38
  352.15,   715.89,   852.89
  100.59,   602.37,   100.94
  101.37,   601.33,   226.24
  103.25,   599.87,   351.10
  101.90,   726.88,   101.40
